random32-1.scen	1	819	17	17	0	0	0.03	OK	5	0	42	0
random32-1.scen	2	819	17	25	0	0	0.06	OK	85	0	6768	748
random32-1.scen	3	819	17	34	0	0	0.08	OK	212	0	11205	1230
random32-1.scen	4	819	38	72	0	0.02	1.51	OK	3013	0	112763	26131
random32-1.scen	5	819	38	98	0	0.02	1.73	OK	3163	0	132650	31508
random32-1.scen	6	819	38	112	0	0.03	2.19	OK	5287	0	167874	44788
random32-1.scen	7	819	38	119	0	0.04	2.63	OK	7230	0	201881	56957
random32-1.scen	8	819	51	170	0	0.09	8.74	OK	13294	0	486910	160135
random32-1.scen	9	819	51	186	0	0.1	9.93	OK	14390	0	532536	184355
random32-1.scen	10	819	51	216	0	0.11	10.6	OK	14568	0	579390	200614
random32-1.scen	11	819	51	250	0	0.12	11.25	OK	14820	0	617895	213045
random32-1.scen	12	819	51	286	0	0.12	11.74	OK	14430	0	649095	223229
random32-1.scen	13	819	51	318	0	0.13	12.29	OK	15965	0	688977	236689
random32-1.scen	14	819	51	356	0	0.13	12.57	OK	15821	0	720777	247525
random32-1.scen	15	819	51	364	0	0.16	15.04	OK	20707	0	807938	277007
random32-1.scen	16	819	51	385	0	0.17	16.07	OK	21691	0	865411	295376
random32-1.scen	17	819	51	398	0	0.2	17.87	OK	24907	0	945981	321386
random32-1.scen	18	819	51	421	0	0.22	19.12	OK	29119	1	1001728	341052
random32-1.scen	19	819	51	441	0	0.24	19.31	OK	31494	1	1041280	354038
random32-1.scen	20	819	51	484	0	0.24	19.69	OK	32029	1	1059053	359314
random32-1.scen	21	819	51	494	0	0.25	21.01	OK	32973	1	1121522	380387
random32-1.scen	22	819	51	540	0	0.26	21.12	OK	32339	1	1128521	382314
random32-1.scen	23	819	51	572	0	0.26	21.67	OK	29319	1	1171423	395444
random32-1.scen	24	819	51	598	0	0.28	22.54	OK	33399	1	1224198	412116
random32-1.scen	25	819	51	621	0	0.3	23.39	OK	37449	1	1282069	429696
random32-1.scen	26	819	51	629	0	0.33	24.3	OK	43427	3	1326292	443513
random32-1.scen	27	819	51	653	0	0.33	25.03	OK	42351	7	1377363	460256
random32-1.scen	28	819	51	674	0	0.35	26.12	OK	46465	14	1432836	478161
random32-1.scen	29	819	51	714	0	0.35	26.37	OK	42895	2	1447277	482507
random32-1.scen	30	819	51	722	0	0.36	28.26	OK	44315	1	1530427	508212
random32-1.scen	31	819	51	752	0	0.37	28.85	OK	45450	1	1571455	520962
random32-1.scen	32	819	51	785	0	0.38	29.28	OK	44344	4	1610382	532912
random32-1.scen	33	819	51	813	0	0.43	30.44	OK	48267	1	1658028	546681
random32-1.scen	34	819	51	819	0	0.46	31.58	OK	50087	12	1707926	562010
random32-1.scen	35	819	51	852	0	0.42	31.81	OK	47189	11	1751416	574565
random32-1.scen	36	819	51	863	0	0.44	33.1	OK	47154	11	1813528	593033
random32-1.scen	37	819	51	865	0	0.46	15.86	OK	49551	1	1878688	613009
random32-1.scen	38	819	51	880	0	0.45	16.12	OK	51414	0	1924818	626335
random32-1.scen	39	819	51	926	0	0.47	16.27	OK	52609	1	1935254	629246
random32-1.scen	40	819	51	938	0	0.5	16.9	OK	52348	10	2009288	650861
random32-1.scen	41	819	51	953	0	0.5	17.45	OK	52460	2	2074344	669749
random32-1.scen	42	819	51	965	0	0.53	17.95	OK	53247	2	2131111	687043
random32-1.scen	43	819	51	1009	0	0.54	18.31	OK	55978	1	2149756	692025
random32-1.scen	44	819	51	1024	0	0.6	19.17	OK	63654	3	2204132	707263
random32-1.scen	45	819	51	1054	0	0.65	19.99	OK	69176	6	2249900	720893
random32-1.scen	46	819	51	1082	0	0.63	20.51	OK	63073	2	2305989	737163
random32-1.scen	47	819	51	1090	0	0.63	21.01	OK	63221	3	2372107	756685
random32-1.scen	48	819	51	1104	0	0.66	22.24	OK	62803	4	2452948	780011
random32-1.scen	49	819	51	1132	0	0.84	23.7	OK	78883	3	2512232	797046
random32-1.scen	50	819	51	1143	0	0.87	24.25	OK	75183	5	2584790	818353
random32-1.scen	51	819	51	1173	0	0.88	24.49	OK	79196	8	2613494	826663
random32-1.scen	52	819	51	1211	0	0.8	24.59	OK	67680	4	2648001	836648
random32-1.scen	53	819	51	1231	0	0.9	25.01	OK	82588	3	2705305	853429
random32-1.scen	54	819	51	1257	0	0.91	25.67	OK	76231	3	2762340	869457
random32-1.scen	55	819	51	1287	0	0.95	26.07	OK	77425	7	2822501	882373
random32-1.scen	56	819	51	1319	0	0.96	26.42	OK	77563	7	2864673	894644
random32-1.scen	57	819	51	1346	0	0.89	27.06	OK	68467	8	2922332	911635
random32-1.scen	58	819	51	1375	0	0.93	27.36	OK	76685	10	2961094	922813
random32-1.scen	59	819	51	1390	0	1.04	27.89	OK	88781	11	3023412	940929
random32-1.scen	60	819	51	1399	0	1.05	28.52	OK	82275	7	3092236	960840
random32-1.scen	61	819	51	1422	0	0.97	28.88	OK	69103	6	3140405	974607
random32-1.scen	62	819	51	1432	0	1.05	29.56	OK	76213	6	3221561	997876
random32-1.scen	63	819	51	1461	0	1.05	30.08	OK	76033	8	3272764	1012517
random32-1.scen	64	819	51	1475	0	0.97	30.79	OK	63509	4	3348413	1034344
random32-1.scen	65	819	51	1515	0	0.99	31.1	OK	62819	4	3371626	1040646
random32-1.scen	66	819	51	1533	0	1.17	31.68	OK	83287	7	3434456	1058699
random32-1.scen	67	819	51	1543	0	1.19	32.11	OK	78498	6	3492101	1075349
random32-1.scen	68	819	51	1572	0	1.19	32.48	OK	76890	5	3534561	1087629
random32-1.scen	69	819	51	1604	0	1.19	32.91	OK	76836	8	3566055	1096970
random32-1.scen	70	819	51	1632	0	1.05	33.72	OK	60482	5	3618896	1111988
random32-1.scen	71	819	51	1650	0	1.1	34.08	OK	63158	7	3689132	1132081
random32-1.scen	72	819	51	1675	0	1.15	34.63	OK	65604	7	3752792	1150135
random32-1.scen	73	819	51	1700	0	1.33	35.17	OK	87970	6	3791778	1161321
random32-1.scen	74	819	51	1732	0	1.28	35.49	OK	81356	6	3824541	1170476
random32-1.scen	75	819	51	1752	0	1.38	36.23	OK	90366	4	3892665	1189755
random32-1.scen	76	819	51	1785	0	1.4	36.57	OK	92219	10	3927397	1199510
random32-1.scen	77	819	51	1802	0	1.41	37.34	OK	95175	11	3998344	1219495
random32-1.scen	78	819	51	1832	0	1.43	37.58	OK	89759	11	4041503	1231494
random32-1.scen	79	819	51	1845	0	1.47	38.36	OK	92841	11	4106370	1249823
random32-1.scen	80	819	51	1864	0	1.54	38.84	OK	93499	25	4170581	1267903
random32-1.scen	81	819	51	1891	0	2.12	40.63	OK	150172	16	4220633	1281895
random32-1.scen	82	819	51	1937	0	1.35	39.91	OK	73458	15	4232130	1284794
random32-1.scen	83	819	51	1969	0	1.44	40.57	OK	78910	19	4272832	1296384
random32-1.scen	84	819	51	2008	0	2.05	41.62	OK	136481	19	4292329	1301910
random32-1.scen	85	819	51	2039	0	1.57	41.68	OK	91533	23	4339750	1315211
random32-1.scen	86	819	51	2068	0	1.97	43.69	OK	129111	25	4382473	1327177
random32-1.scen	87	819	51	2095	0	1.62	43.86	OK	90542	29	4432595	1341538
random32-1.scen	88	819	51	2113	0	1.96	44.77	OK	127664	25	4472973	1353059
random32-1.scen	89	819	51	2121	0	1.95	45.21	OK	127123	12	4536129	1370696
random32-1.scen	90	819	51	2125	0	1.95	46.03	OK	125960	19	4576559	1382179
random32-1.scen	91	819	51	2140	0	1.84	45.7	OK	112484	22	4639013	1400169
random32-1.scen	92	819	51	2165	0	1.6	46.3	OK	81500	16	4686435	1413872
random32-1.scen	93	819	51	2182	0	1.59	46.61	OK	78708	25	4745313	1430627
random32-1.scen	94	819	51	2219	0	2.43	47.86	OK	141780	28	4764167	1435833
random32-1.scen	95	819	51	2232	0	2.38	48.6	OK	152265	18	4826665	1453221
random32-1.scen	96	819	51	2256	0	2.16	49.69	OK	133040	22	4888908	1470790
random32-1.scen	97	819	51	2293	0	2.16	50.06	OK	137794	28	4924995	1481078
random32-1.scen	98	819	51	2320	0	2.17	50.3	OK	132730	23	4977450	1495707
random32-1.scen	99	819	51	2343	0	2.32	51.27	OK	139952	23	5035300	1511877
random32-1.scen	100	819	51	2375	0	3.48	52.78	OK	218130	26	5071036	1521754
random32-1.scen	101	819	51	2394	0	3.39	52.82	OK	211030	24	5125577	1537447
random32-1.scen	102	819	51	2423	0	2.55	52.6	OK	141653	27	5175668	1551527
random32-1.scen	103	819	51	2436	0	2.51	53.4	OK	155088	48	5255799	1574105
random32-1.scen	104	819	51	2442	0	3.7	55.71	OK	237319	36	5310279	1589258
random32-1.scen	105	819	51	2452	0	3.9	56.29	OK	248863	40	5395092	1613305
random32-1.scen	106	819	51	2483	0	3.64	56.67	OK	221625	42	5444805	1627144
random32-1.scen	107	819	51	2500	0	3.74	57.4	OK	233508	50	5511006	1645651
random32-1.scen	108	819	51	2515	0	3.58	57.91	OK	214637	37	5591545	1668599
random32-1.scen	109	819	51	2525	0	2.65	57.74	OK	137311	36	5652252	1685508
random32-1.scen	110	819	51	2549	0	3.59	58.91	OK	201471	58	5702873	1699620
random32-1.scen	111	819	51	2569	0	3.93	60.1	OK	218128	48	5773577	1719412
random32-1.scen	112	819	51	2602	0	5.31	61.75	OK	324969	209	5813512	1730535
random32-1.scen	113	819	51	2630	0	3.94	61.09	OK	213700	58	5857878	1743184
random32-1.scen	114	819	51	2657	0	4.25	61.68	OK	242324	43	5905256	1756498
random32-1.scen	115	819	51	2666	0	4.41	62.82	OK	245231	40	5976882	1777053
random32-1.scen	116	819	51	2683	0	4.42	63.68	OK	247944	49	6058023	1799926
random32-1.scen	117	819	51	2710	0	4.63	64.15	OK	302596	78	6106917	1813625
random32-1.scen	118	819	51	2735	0	7.15	67.23	OK	410748	124	6162759	1829382
random32-1.scen	119	819	51	2765	0	5.02	65.64	OK	272640	93	6197673	1839250
random32-1.scen	120	819	51	2802	0	4.19	65.06	OK	227143	63	6229538	1848274
random32-1.scen	121	819	51	2831	0	3.94	65.28	OK	218174	65	6263295	1857764
random32-1.scen	122	819	51	2846	0	6.95	68.59	OK	379255	149	6311287	1871538
random32-1.scen	123	819	51	2878	0	4.3	66.18	OK	216712	70	6352677	1883262
random32-1.scen	124	819	51	2901	0	4.49	67.3	OK	213702	55	6413618	1900362
random32-1.scen	125	819	51	2923	0	7.02	70.19	OK	387349	170	6483677	1920080
random32-1.scen	126	819	51	2928	0	7.6	71.67	OK	418562	97	6565985	1943658
random32-1.scen	127	819	51	2944	0	4.68	69.1	OK	220060	49	6605791	1954909
random32-1.scen	128	819	51	2951	0	4.99	70.48	OK	250295	47	6691718	1979322
random32-1.scen	129	819	51	2956	0	5.73	71.79	OK	276670	68	6783519	2005289
random32-1.scen	130	819	51	2974	0	3.06	69.87	OK	126193	45	6859722	2026824
random32-1.scen	131	819	51	3006	0	4.85	72.53	OK	227116	57	6905039	2039596
random32-1.scen	132	819	51	3015	0	5.77	73.93	OK	277586	81	6992076	2064111
random32-1.scen	133	819	51	3030	0	3.94	73.34	OK	169862	57	7052732	2081152
random32-1.scen	134	819	51	3048	0	4.2	73.73	OK	189601	70	7121040	2100463
random32-1.scen	135	819	51	3084	0	6.01	76.34	OK	268100	86	7158249	2110737
random32-1.scen	136	819	51	3116	0	5.74	76.16	OK	256198	113	7187946	2119006
random32-1.scen	137	819	51	3136	0	4.63	75.57	OK	192027	70	7232340	2131690
random32-1.scen	138	819	51	3146	0	5.02	76.21	OK	221808	69	7278342	2144872
random32-1.scen	139	819	51	3176	0	4.79	76.59	OK	216973	84	7324041	2157562
random32-1.scen	140	819	51	3205	0	5.42	78.11	OK	237374	76	7377339	2172388
random32-1.scen	141	819	51	3217	0	4.56	77.7	OK	172223	103	7453045	2193690
random32-1.scen	142	819	51	3238	0	7.04	80.57	OK	308748	173	7508582	2209160
random32-1.scen	143	819	51	3251	0	5.07	79.05	OK	193525	73	7558963	2223282
random32-1.scen	144	819	51	3283	0	5.5	79.94	OK	212424	69	7596376	2233680
random32-1.scen	145	819	51	3309	0	6	80.83	OK	259410	69	7638182	2245379
random32-1.scen	146	819	51	3324	0	5.01	80.67	OK	197973	55	7682933	2257925
random32-1.scen	147	819	51	3362	0	3.83	80.12	OK	127465	86	7711176	2265613
random32-1.scen	148	819	51	3393	0	6.85	83.46	OK	264713	92	7732256	2271439
random32-1.scen	149	819	51	3404	0	6.32	83.29	OK	251345	95	7812553	2294002
random32-1.scen	150	819	51	3423	0	3.92	81.46	OK	132034	85	7852421	2305352
random32-1.scen	151	819	51	3456	0	3.51	81.43	OK	109668	56	7898045	2317920
random32-1.scen	152	819	51	3488	0	3.56	81.87	OK	107615	60	7938916	2329237
random32-1.scen	153	819	51	3510	0	5.35	84.49	OK	192221	91	7994798	2344759
random32-1.scen	154	819	51	3528	0	4.14	83.94	OK	136911	66	8063640	2364262
random32-1.scen	155	819	51	3545	0	5.73	86.35	OK	221106	60	8129015	2382448
random32-1.scen	156	819	51	3582	0	4.63	85.27	OK	170425	67	8156869	2390035
random32-1.scen	157	819	51	3592	0	4.34	85.72	OK	149174	60	8197382	2401302
