random48-2.scen	1	1873	43	43	0	0	0.09	OK	21	0	455	94
random48-2.scen	2	1873	58	101	0	0	0.23	OK	47	0	3388	150
random48-2.scen	3	1873	58	132	0	0	0.29	OK	58	0	3557	167
random48-2.scen	4	1873	58	170	0	0	0.29	OK	64	0	3627	170
random48-2.scen	5	1873	58	209	0	0	0.38	OK	88	0	4573	228
random48-2.scen	6	1873	59	268	0	0	0.52	OK	112	0	7236	318
random48-2.scen	7	1873	59	302	0	0	0.56	OK	127	0	7404	332
random48-2.scen	8	1873	59	353	0	0	0.75	OK	149	0	9434	420
random48-2.scen	9	1873	59	372	0	0	0.77	OK	165	0	9707	440
random48-2.scen	10	1873	59	426	0	0	0.92	OK	198	0	11728	529
random48-2.scen	11	1873	67	493	0	0.01	1.37	NO SOLUTION	600	199	15283	652
random48-2.scen	11	1873	67	493	1	0	1.49	OK	263	0	32838	2298
random48-2.scen	12	1873	67	543	0	0.01	1.51	NO SOLUTION	405	182	16780	747
random48-2.scen	12	1873	67	543	1	0.02	1.72	OK	698	67	34701	2621
random48-2.scen	13	1873	67	576	0	0.01	1.59	NO SOLUTION	447	216	17178	778
random48-2.scen	13	1873	67	576	1	0.01	1.79	OK	778	66	35348	2750
random48-2.scen	14	1873	67	600	0	0.01	1.64	NO SOLUTION	357	182	17421	787
random48-2.scen	14	1873	67	600	1	0.01	1.86	OK	776	72	35793	2842
random48-2.scen	15	1873	67	656	0	0.01	1.93	NO SOLUTION	376	178	19999	884
random48-2.scen	15	1873	67	656	1	0.02	2.12	OK	867	81	38528	3241
random48-2.scen	16	1873	67	684	0	0.02	2.03	NO SOLUTION	587	236	20161	902
random48-2.scen	16	1873	67	684	1	0.02	2.19	OK	926	73	38866	3317
random48-2.scen	17	1873	67	733	0	0.02	2.15	NO SOLUTION	578	205	21957	978
random48-2.scen	17	1873	67	733	1	0.01	2.36	OK	764	63	41177	3622
random48-2.scen	18	1873	67	773	0	0.01	2.19	NO SOLUTION	457	178	22115	991
random48-2.scen	18	1873	67	773	1	0.02	2.4	OK	806	86	41543	3689
random48-2.scen	19	1873	67	822	0	0.01	2.39	NO SOLUTION	462	160	24001	1146
random48-2.scen	19	1873	67	822	1	0.06	2.62	NO SOLUTION	1565	541	43864	4279
random48-2.scen	19	1873	67	822	2	0.1	4.41	OK	2231	475	79275	13753
random48-2.scen	20	1873	67	868	0	0.02	2.51	NO SOLUTION	537	228	25027	1223
random48-2.scen	20	1873	67	868	1	0.09	2.79	NO SOLUTION	1640	637	45215	4523
random48-2.scen	20	1873	67	868	2	0.14	4.7	OK	2554	558	82486	14530
random48-2.scen	21	1873	67	910	0	0.02	2.6	NO SOLUTION	593	199	25552	1279
random48-2.scen	21	1873	67	910	1	0.08	2.86	NO SOLUTION	1929	660	46080	4704
random48-2.scen	21	1873	67	910	2	0.13	4.83	OK	2824	584	84653	15155
random48-2.scen	22	1873	67	929	0	0.02	2.64	NO SOLUTION	632	233	25642	1286
random48-2.scen	22	1873	67	929	1	0.06	2.9	NO SOLUTION	1564	504	46306	4733
random48-2.scen	22	1873	67	929	2	0.1	4.93	OK	2405	348	85222	15317
random48-2.scen	23	1873	67	974	0	0.02	2.81	NO SOLUTION	663	271	27826	1367
random48-2.scen	23	1873	67	974	1	0.07	3.07	NO SOLUTION	1685	616	48618	5259
random48-2.scen	23	1873	67	974	2	0.08	5.11	OK	2131	278	90336	16832
random48-2.scen	24	1873	67	997	0	0.01	2.86	NO SOLUTION	534	176	27957	1389
random48-2.scen	24	1873	67	997	1	0.05	3.13	NO SOLUTION	1529	522	48958	5335
random48-2.scen	24	1873	67	997	2	0.15	5.31	OK	2655	548	91213	17063
random48-2.scen	25	1873	67	1038	0	0	3.01	NO SOLUTION	192	30	28863	1503
random48-2.scen	25	1873	67	1038	1	0.04	3.27	NO SOLUTION	969	267	51445	5792
random48-2.scen	25	1873	67	1038	2	0.2	5.61	NO SOLUTION	2929	572	95831	18038
random48-2.scen	25	1873	67	1038	3	0.43	6.32	OK	4970	752	144072	31313
random48-2.scen	26	1873	67	1054	0	0	3.09	NO SOLUTION	250	30	28960	1506
random48-2.scen	26	1873	67	1054	1	0.04	3.35	NO SOLUTION	1280	270	51670	5846
random48-2.scen	26	1873	67	1054	2	0.19	5.67	NO SOLUTION	2562	581	96350	18180
random48-2.scen	26	1873	67	1054	3	0.26	6.22	OK	3626	508	144916	31539
random48-2.scen	27	1873	67	1067	0	0	3.13	NO SOLUTION	197	30	28991	1508
random48-2.scen	27	1873	67	1067	1	0.04	3.41	NO SOLUTION	1264	362	51777	5856
random48-2.scen	27	1873	67	1067	2	0.34	5.89	NO SOLUTION	3071	811	96649	18258
random48-2.scen	27	1873	67	1067	3	0.39	6.46	OK	3857	650	145443	31663
random48-2.scen	28	1873	67	1100	0	0	3.23	NO SOLUTION	257	38	29320	1578
random48-2.scen	28	1873	67	1100	1	0.04	3.53	NO SOLUTION	1137	301	52730	6058
random48-2.scen	28	1873	67	1100	2	0.22	6.04	NO SOLUTION	2837	554	98657	18758
random48-2.scen	28	1873	67	1100	3	0.3	6.51	OK	4765	712	148580	32493
random48-2.scen	29	1873	67	1106	0	0	3.28	NO SOLUTION	200	30	29325	1577
random48-2.scen	29	1873	67	1106	1	0.04	3.57	NO SOLUTION	1131	344	52768	6059
random48-2.scen	29	1873	67	1106	2	0.2	6.09	NO SOLUTION	2488	442	98771	18794
random48-2.scen	29	1873	67	1106	3	0.39	6.7	OK	4343	612	148794	32551
random48-2.scen	30	1873	67	1140	0	0	3.36	NO SOLUTION	201	46	29650	1657
random48-2.scen	30	1873	67	1140	1	0.04	3.68	NO SOLUTION	1042	237	53805	6285
random48-2.scen	30	1873	67	1140	2	0.2	6.22	NO SOLUTION	2626	525	101041	19386
random48-2.scen	30	1873	67	1140	3	0.4	6.86	OK	4436	833	152474	33630
random48-2.scen	31	1873	67	1164	0	0	3.46	NO SOLUTION	185	36	29816	1690
random48-2.scen	31	1873	67	1164	1	0.05	3.8	NO SOLUTION	1112	341	54295	6408
random48-2.scen	31	1873	67	1164	2	0.34	6.5	NO SOLUTION	2970	832	102125	19670
random48-2.scen	31	1873	67	1164	3	0.32	6.97	OK	4070	628	154253	34110
random48-2.scen	32	1873	67	1172	0	0	3.54	NO SOLUTION	311	29	29857	1660
random48-2.scen	32	1873	67	1172	1	0.05	3.96	NO SOLUTION	1222	325	54400	6292
random48-2.scen	32	1873	67	1172	2	0.28	6.57	NO SOLUTION	3150	649	102370	19383
random48-2.scen	32	1873	67	1172	3	0.24	6.97	OK	3537	390	154683	33507
random48-2.scen	33	1873	67	1190	0	0	3.59	NO SOLUTION	183	26	29919	1665
random48-2.scen	33	1873	67	1190	1	0.04	4.03	NO SOLUTION	1497	245	54573	6324
random48-2.scen	33	1873	67	1190	2	0.22	6.59	NO SOLUTION	2849	573	102829	19514
random48-2.scen	33	1873	67	1190	3	0.34	7.2	OK	4034	576	155490	33721
random48-2.scen	34	1873	67	1202	0	0	3.67	NO SOLUTION	180	36	29991	1672
random48-2.scen	34	1873	67	1202	1	0.05	4.1	NO SOLUTION	1593	309	54739	6364
random48-2.scen	34	1873	67	1202	2	0.25	6.71	NO SOLUTION	2845	660	103214	19635
random48-2.scen	34	1873	67	1202	3	0.39	7.31	OK	4667	734	156154	33911
random48-2.scen	35	1873	67	1251	0	0	3.84	NO SOLUTION	203	31	30951	1832
random48-2.scen	35	1873	67	1251	1	0.04	4.33	NO SOLUTION	935	236	57239	6768
random48-2.scen	35	1873	67	1251	2	0.23	7.02	NO SOLUTION	2933	547	108426	20759
random48-2.scen	35	1873	67	1251	3	0.29	7.61	OK	4128	511	164332	35894
random48-2.scen	36	1873	67	1263	0	0	3.91	NO SOLUTION	205	31	31003	1836
random48-2.scen	36	1873	67	1263	1	0.04	4.39	NO SOLUTION	991	267	57386	6764
random48-2.scen	36	1873	67	1263	2	0.2	7.05	NO SOLUTION	2757	366	108798	20809
random48-2.scen	36	1873	67	1263	3	0.27	7.67	OK	4396	526	164986	35988
random48-2.scen	37	1873	67	1290	0	0	4.12	NO SOLUTION	188	31	31208	1887
random48-2.scen	37	1873	67	1290	1	0.04	4.5	NO SOLUTION	943	254	58003	6913
random48-2.scen	37	1873	67	1290	2	0.2	7.26	NO SOLUTION	2612	444	110216	21159
random48-2.scen	37	1873	67	1290	3	0.24	7.81	OK	3632	434	167288	36560
random48-2.scen	38	1873	67	1353	0	0	4.3	NO SOLUTION	223	33	32059	2063
random48-2.scen	38	1873	67	1353	1	0.04	4.64	NO SOLUTION	1175	215	60450	7414
random48-2.scen	38	1873	67	1353	2	0.23	7.63	NO SOLUTION	3779	551	115667	22475
random48-2.scen	38	1873	67	1353	3	0.29	8.49	OK	4152	458	176258	38819
random48-2.scen	39	1873	67	1393	0	0.01	4.46	NO SOLUTION	294	57	32731	2177
random48-2.scen	39	1873	67	1393	1	0.06	4.85	NO SOLUTION	960	262	62327	7833
random48-2.scen	39	1873	67	1393	2	0.32	7.57	NO SOLUTION	3391	662	119518	23565
random48-2.scen	39	1873	67	1393	3	0.29	8.35	OK	4339	432	182325	40838
random48-2.scen	40	1873	67	1399	0	0.01	4.5	NO SOLUTION	294	57	32737	2177
random48-2.scen	40	1873	67	1399	1	0.03	4.89	NO SOLUTION	918	211	62365	7834
random48-2.scen	40	1873	67	1399	2	0.25	7.64	NO SOLUTION	4351	853	119651	23611
random48-2.scen	40	1873	67	1399	3	0.48	8.63	OK	4746	726	182575	40912
random48-2.scen	41	1873	67	1435	0	0.01	4.57	NO SOLUTION	423	146	32834	2185
random48-2.scen	41	1873	67	1435	1	0.04	4.98	NO SOLUTION	988	321	62718	7882
random48-2.scen	41	1873	67	1435	2	0.25	7.74	NO SOLUTION	2984	617	120529	23856
random48-2.scen	41	1873	67	1435	3	0.49	8.79	OK	4882	647	184109	41310
random48-2.scen	42	1873	67	1473	0	0.01	4.66	NO SOLUTION	459	160	33106	2234
random48-2.scen	42	1873	67	1473	1	0.04	5.1	NO SOLUTION	1042	224	63498	8086
random48-2.scen	42	1873	67	1473	2	0.38	8.04	NO SOLUTION	3911	812	122314	24377
random48-2.scen	42	1873	67	1473	3	0.43	8.96	OK	4382	724	187068	42226
random48-2.scen	43	1873	67	1505	0	0.01	4.76	NO SOLUTION	279	53	33269	2254
random48-2.scen	43	1873	67	1505	1	0.05	5.19	NO SOLUTION	1117	413	63921	8178
random48-2.scen	43	1873	67	1505	2	0.32	8.33	NO SOLUTION	3502	767	123329	24607
random48-2.scen	43	1873	67	1505	3	0.42	9.09	OK	4734	635	188798	42595
random48-2.scen	44	1873	67	1511	0	0.01	4.84	NO SOLUTION	433	183	33297	2237
random48-2.scen	44	1873	67	1511	1	0.04	5.25	NO SOLUTION	924	212	63991	8156
