empty56-5.scen	1	3136	17	17	0	0	0.15	OK	17	0	338	51
empty56-5.scen	2	3136	30	47	0	0	0.18	OK	44	0	1003	154
empty56-5.scen	3	3136	30	73	0	0	0.21	OK	61	0	1740	241
empty56-5.scen	4	3136	47	120	0	0	0.46	OK	87	0	8842	212
empty56-5.scen	5	3136	47	135	0	0	0.49	OK	80	0	9325	235
empty56-5.scen	6	3136	47	155	0	0	0.5	OK	80	0	9345	235
empty56-5.scen	7	3136	47	178	0	0	0.56	OK	111	0	10564	274
empty56-5.scen	8	3136	47	214	0	0	0.72	OK	154	0	13425	339
empty56-5.scen	9	3136	49	263	0	0	0.96	OK	183	0	18837	430
empty56-5.scen	10	3136	59	322	0	0	1.62	OK	241	0	24928	541
empty56-5.scen	11	3136	59	379	0	0.01	2.05	OK	311	0	29062	717
empty56-5.scen	12	3136	59	396	0	0.01	2.13	OK	293	0	29302	757
empty56-5.scen	13	3136	59	404	0	0.01	2.14	OK	301	0	29310	757
empty56-5.scen	14	3136	59	442	0	0	2.33	OK	374	0	30677	869
empty56-5.scen	15	3136	59	470	0	0	2.34	OK	349	0	30703	869
empty56-5.scen	16	3136	59	485	0	0	2.41	OK	360	0	30803	882
empty56-5.scen	17	3136	59	507	0	0	2.46	OK	360	0	31259	937
empty56-5.scen	18	3136	59	531	0	0	2.62	OK	354	0	31820	1001
empty56-5.scen	19	3136	59	585	0	0	3.09	OK	417	0	34881	1182
empty56-5.scen	20	3136	59	636	0	0.01	3.59	OK	461	0	37281	1338
empty56-5.scen	21	3136	79	715	0	0.01	6.64	OK	500	0	43001	1643
empty56-5.scen	22	3136	79	740	0	0.01	6.79	OK	571	0	43531	1707
empty56-5.scen	23	3136	79	767	0	0.01	6.93	OK	506	0	43839	1777
empty56-5.scen	24	3136	79	792	0	0.01	7.17	OK	544	0	44419	1841
empty56-5.scen	25	3136	79	814	0	0.01	7.32	OK	581	0	44689	1895
empty56-5.scen	26	3136	79	852	0	0.02	7.57	OK	611	0	45613	2001
empty56-5.scen	27	3136	79	895	0	0.02	7.89	OK	601	0	46864	2126
empty56-5.scen	28	3136	79	912	0	0.02	7.97	OK	589	0	46979	2141
empty56-5.scen	29	3136	79	948	0	0.01	8.55	OK	695	0	48350	2256
empty56-5.scen	30	3136	79	984	0	0.01	8.93	OK	657	0	49532	2374
empty56-5.scen	31	3136	79	1010	0	0.01	8.96	OK	670	0	49803	2443
empty56-5.scen	32	3136	79	1042	0	0.02	9.31	OK	692	0	50670	2546
